OID_,MAX_alt,MIN_alt,MEAN_heading,MAX_gs,ident,COUNT_,MEAN_alt,END_DATETIME,TRACK_DURATION,START_DATETIME,ANY_altChange,MIN_gs,F_id,PlatformType,Speed,DateTime,DateTimeSim,Distance_1_sec,BEARING,POINT_X,POINT_Y,POINT_Z,PlatformName,Speed_km_hr
923,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:36,357.6311111,263.6962002,-77.77399545,38.95533962,nan,"u""""Aircraft""""",1287.472
924,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:36,357.6311111,263.696184,-77.77718868,38.95506531,nan,"u""""Aircraft""""",1287.472
925,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:36,357.6311111,263.6962313,-77.78038191,38.954791,nan,"u""""Aircraft""""",1287.472
926,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:36,357.6311111,263.6962231,-77.78357514,38.95451668,nan,"u""""Aircraft""""",1287.472
927,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:36,357.6311111,263.6962231,-77.78676837,38.95424237,nan,"u""""Aircraft""""",1287.472
928,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:36,357.6311111,263.6960516,-77.7899616,38.95396805,nan,"u""""Aircraft""""",1287.472
929,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:36,357.6311111,263.6963849,-77.79315483,38.95369374,nan,"u""""Aircraft""""",1287.472
930,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:36,357.6311111,263.6963722,-77.79634806,38.95341942,nan,"u""""Aircraft""""",1287.472
931,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:36,357.6311111,263.6961899,-77.79954129,38.9531451,nan,"u""""Aircraft""""",1287.472
932,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:36,357.6311111,263.6961899,-77.80273452,38.95287078,nan,"u""""Aircraft""""",1287.472
933,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:36,357.6311111,263.6962842,-77.80592775,38.95259646,nan,"u""""Aircraft""""",1287.472
934,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:36,357.6311111,263.6974286,-77.80912098,38.95232214,nan,"u""""Aircraft""""",1287.472
935,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:36,357.6311111,263.6963342,-77.81231421,38.95204781,nan,"u""""Aircraft""""",1287.472
936,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:36,357.6311111,263.6961118,-77.81550744,38.95177349,nan,"u""""Aircraft""""",1287.472
937,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:36,357.6311111,263.6957631,-77.81870067,38.95149916,nan,"u""""Aircraft""""",1287.472
938,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:36,357.6311111,263.6960765,-77.8218939,38.95122484,nan,"u""""Aircraft""""",1287.472
939,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:36,357.6311111,263.6962782,-77.82508713,38.95095051,nan,"u""""Aircraft""""",1287.472
940,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:36,357.6311111,263.6961631,-77.82828036,38.95067618,nan,"u""""Aircraft""""",1287.472
941,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:36,357.6311111,263.6963353,-77.83147359,38.95040185,nan,"u""""Aircraft""""",1287.472
942,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:36,357.6311111,263.6954221,-77.83466682,38.95012752,nan,"u""""Aircraft""""",1287.472
943,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:36,357.6311111,268.5229439,-77.83786005,38.94985319,nan,"u""""Aircraft""""",1287.472
944,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:36,357.6311111,268.5228531,-77.84107009,38.94977104,nan,"u""""Aircraft""""",1287.472
945,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:36,357.6311111,268.5227623,-77.84428167,38.94970664,nan,"u""""Aircraft""""",1287.472
946,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:36,357.6311111,268.5230627,-77.84749326,38.94964223,nan,"u""""Aircraft""""",1287.472
947,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:36,357.6311111,268.5229008,-77.85070485,38.94957783,nan,"u""""Aircraft""""",1287.472
948,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:36,357.6311111,268.522871,-77.85391644,38.94951343,nan,"u""""Aircraft""""",1287.472
949,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:36,357.6311111,268.5231716,-77.85712802,38.94944902,nan,"u""""Aircraft""""",1287.472
950,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:36,357.6311111,268.5226894,-77.86033961,38.94938462,nan,"u""""Aircraft""""",1287.472
951,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:36,357.6311111,268.5229899,-77.8635512,38.94932022,nan,"u""""Aircraft""""",1287.472
952,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:36,357.6311111,268.5228991,-77.86676279,38.94925581,nan,"u""""Aircraft""""",1287.472
953,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:36,357.6311111,272.4719105,-77.86997322,38.94929458,nan,"u""""Aircraft""""",1287.472
954,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4721412,-77.87318289,38.94940236,nan,"u""""Aircraft""""",1287.472
955,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4723941,-77.87639255,38.94951013,nan,"u""""Aircraft""""",1287.472
956,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4721075,-77.87960222,38.94961791,nan,"u""""Aircraft""""",1287.472
957,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4723602,-77.88281188,38.94972568,nan,"u""""Aircraft""""",1287.472
958,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4726127,-77.88602154,38.94983346,nan,"u""""Aircraft""""",1287.472
959,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4723263,-77.88923121,38.94994123,nan,"u""""Aircraft""""",1287.472
960,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4725787,-77.89244087,38.95004901,nan,"u""""Aircraft""""",1287.472
961,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4723147,-77.89565054,38.95015678,nan,"u""""Aircraft""""",1287.472
962,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4720509,-77.8988602,38.95026456,nan,"u""""Aircraft""""",1287.472
963,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4722809,-77.90206987,38.95037233,nan,"u""""Aircraft""""",1287.472
964,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4725107,-77.90527953,38.9504801,nan,"u""""Aircraft""""",1287.472
965,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4722471,-77.9084892,38.95058788,nan,"u""""Aircraft""""",1287.472
966,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4721437,-77.91169886,38.95069565,nan,"u""""Aircraft""""",1287.472
967,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4723011,-77.91490853,38.95080343,nan,"u""""Aircraft""""",1287.472
968,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4720269,-77.91811819,38.9509112,nan,"u""""Aircraft""""",1287.472
969,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4721761,-77.92132786,38.95101897,nan,"u""""Aircraft""""",1287.472
970,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4719285,-77.92453752,38.95112674,nan,"u""""Aircraft""""",1287.472
971,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4722736,-77.92774718,38.95123452,nan,"u""""Aircraft""""",1287.472
972,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4722182,-77.93095685,38.95134229,nan,"u""""Aircraft""""",1287.472
973,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4719791,-77.93416651,38.95145006,nan,"u""""Aircraft""""",1287.472
974,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4721202,-77.93737618,38.95155784,nan,"u""""Aircraft""""",1287.472
975,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4721152,-77.94058584,38.95166561,nan,"u""""Aircraft""""",1287.472
976,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4722179,-77.94379551,38.95177338,nan,"u""""Aircraft""""",1287.472
977,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4723204,-77.94700517,38.95188115,nan,"u""""Aircraft""""",1287.472
978,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4720811,-77.95021484,38.95198892,nan,"u""""Aircraft""""",1287.472
979,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4721374,-77.9534245,38.9520967,nan,"u""""Aircraft""""",1287.472
980,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4722552,-77.95663417,38.95220447,nan,"u""""Aircraft""""",1287.472
981,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4723113,-77.95984383,38.95231224,nan,"u""""Aircraft""""",1287.472
982,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4723366,-77.96305349,38.95242001,nan,"u""""Aircraft""""",1287.472
983,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4723772,-77.96626316,38.95252778,nan,"u""""Aircraft""""",1287.472
984,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4724331,-77.96947282,38.95263555,nan,"u""""Aircraft""""",1287.472
985,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4721178,-77.97268249,38.95274332,nan,"u""""Aircraft""""",1287.472
986,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4721585,-77.97589215,38.95285109,nan,"u""""Aircraft""""",1287.472
987,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4721838,-77.97910182,38.95295886,nan,"u""""Aircraft""""",1287.472
988,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4725796,-77.98231148,38.95306663,nan,"u""""Aircraft""""",1287.472
989,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4722803,-77.98552115,38.9531744,nan,"u""""Aircraft""""",1287.472
990,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4722901,-77.98873081,38.95328217,nan,"u""""Aircraft""""",1287.472
991,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4375039,-77.99194048,38.95338994,nan,"u""""Aircraft""""",1287.472
992,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4377076,-77.99515022,38.95349634,nan,"u""""Aircraft""""",1287.472
993,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4375103,-77.99835996,38.95360259,nan,"u""""Aircraft""""",1287.472
994,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4376835,-78.00156971,38.95370885,nan,"u""""Aircraft""""",1287.472
995,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.43756,-78.00477946,38.9538151,nan,"u""""Aircraft""""",1287.472
996,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.437335,-78.00798921,38.95392136,nan,"u""""Aircraft""""",1287.472
997,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4375382,-78.01119896,38.95402761,nan,"u""""Aircraft""""",1287.472
998,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4373718,-78.0144087,38.95413387,nan,"u""""Aircraft""""",1287.472
999,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4375144,-78.01761845,38.95424012,nan,"u""""Aircraft""""",1287.472
1000,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4373483,-78.0208282,38.95434638,nan,"u""""Aircraft""""",1287.472
1001,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4375058,-78.02403795,38.95445263,nan,"u""""Aircraft""""",1287.472
1002,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4376932,-78.0272477,38.95455888,nan,"u""""Aircraft""""",1287.472
1003,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4375122,-78.03045744,38.95466514,nan,"u""""Aircraft""""",1287.472
1004,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4376693,-78.03366719,38.95477139,nan,"u""""Aircraft""""",1287.472
1005,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4375036,-78.03687694,38.95487764,nan,"u""""Aircraft""""",1287.472
1006,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4376605,-78.04008669,38.9549839,nan,"u""""Aircraft""""",1287.472
1007,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4378471,-78.04329644,38.95509015,nan,"u""""Aircraft""""",1287.472
1008,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4372997,-78.04650618,38.9551964,nan,"u""""Aircraft""""",1287.472
1009,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4374714,-78.04971593,38.95530266,nan,"u""""Aircraft""""",1287.472
1010,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4372914,-78.05292568,38.95540891,nan,"u""""Aircraft""""",1287.472
1011,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4374479,-78.05613543,38.95551516,nan,"u""""Aircraft""""",1287.472
1012,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.437649,-78.05934518,38.95562141,nan,"u""""Aircraft""""",1287.472
1013,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:37,357.6311111,272.4374394,-78.06255493,38.95572766,nan,"u""""Aircraft""""",1287.472
1014,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:38,357.6311111,272.4376104,-78.06576467,38.95583392,nan,"u""""Aircraft""""",1287.472
1015,29300,700,290.3478261,335,AAL1202,23,12482.6087,2/2/2017 20:09,718000,2/2/2017 19:57,C,162,AVoPITQjEp_4vUo2LS16,Aircraft,800,,4/7/2021 11:38,357.6311111,272.4374309,-78.06897442,38.95594017,nan,"u""""Aircraft""""",1287.472
